date,team,opponent,goals_for,goals_against,goal_diff,result,tournament,neutral,days_since_last_match,rolling_goal_diff_5,win,rolling_win_rate_5,ewa_win_rate,ewa_goal_diff,tournament_weight,team_elo,opponent_elo,elo_diff,opp_elo_strength_5,win_vs_strong,rolling_win_vs_strong_5,rolling_goal_diff_std_5,rolling_win_rate_std_5,ewa_win_rate_momentum,ewa_goal_diff_momentum
2002-03-27,Albania,Azerbaijan,1,0,1,1,Friendly,False,,-1.4,1,0.0,0.0,-2.0473933649289098,1.0,1458.0,1295.0,163.0,,,0.0,,,,
2002-04-17,Albania,Andorra,0,2,-2,-1,Friendly,False,21.0,-1.2,0,0.2,0.3654135338345864,-0.9338345864661656,1.0,1458.0,1052.0,406.0,,,0.2,,,,
2002-10-12,Albania,Switzerland,1,1,0,0,European Championship qual,False,178.0,-0.8,0,0.4,0.5010309278350515,-0.5095955590800954,3.0,1458.0,1664.0,-206.0,,0.0,0.4,,,,
2002-10-16,Albania,Russia,1,4,-3,-1,European Championship qual,False,4.0,-0.8,0,0.4,0.32956027332950816,-0.3351937822753119,3.0,1448.0,1807.0,-359.0,,0.0,0.4,,,,
2003-02-12,Albania,Vietnam,5,0,5,1,Friendly,True,119.0,-0.6,1,0.4,0.2177682033606205,-1.239138302455838,1.0,1448.0,1252.0,196.0,,,0.0,,,,
2003-03-29,Albania,Russia,3,1,2,1,European Championship qual,False,45.0,0.2,1,0.4,0.4815618592910297,0.864899285547033,3.0,1448.0,1807.0,-359.0,1414.0,1.0,0.0,3.1144823004794873,0.5477225575051662,0.4815618592910297,2.9122926504759428
2003-04-02,Albania,Ireland,0,0,0,0,European Championship qual,False,4.0,1.0,0,0.6,0.6557168457082175,1.2462050460324832,3.0,1448.0,1850.0,-402.0,1516.4,0.0,0.3333333333333333,3.2093613071762426,0.5477225575051662,0.2903033118736311,2.180039632498649
2003-04-30,Albania,Bulgaria,0,2,-2,-1,Friendly,False,28.0,0.8,0,0.4,0.43601568848979055,0.828657910349145,1.0,1448.0,1749.0,-301.0,1676.0,0.0,0.25,2.949576240750525,0.5477225575051662,-0.06501523934526099,1.3382534694292403
2003-06-07,Albania,Ireland,1,2,-1,-1,European Championship qual,False,38.0,0.4,0,0.4,0.2901775589861505,-0.11746900558785789,3.0,1448.0,1850.0,-402.0,1693.0,0.0,0.25,3.2093613071762426,0.5477225575051662,-0.03938271434335766,0.217724776687454
2003-06-11,Albania,Switzerland,2,3,-1,-1,European Championship qual,False,4.0,0.8,0,0.4,0.19323031160845816,-0.4123193411296159,3.0,1448.0,1709.0,-261.0,1701.6,0.0,0.25,2.7748873851023217,0.5477225575051662,-0.02453789175216234,0.8268189613262221
2003-08-20,Albania,Macedonia,1,3,-2,-1,Friendly,False,70.0,-0.4,0,0.2,0.12872199777646898,-0.6085115847783162,1.0,1448.0,1470.0,-22.0,1793.0,,0.2,1.5165750888103104,0.44721359549995804,-0.3528398615145607,-1.4734108703253492
2003-09-06,Albania,Georgia,0,3,-3,-1,European Championship qual,False,17.0,-1.2,0,0.0,0.08577107174563385,-1.072812302816706,3.0,1448.0,1597.0,-149.0,1725.6,0.0,0.0,0.836660026534076,0.0,-0.5699457739625837,-2.319017348849189
2003-09-10,Albania,Georgia,3,1,2,1,European Championship qual,False,4.0,-1.8,1,0.0,0.05716135603379546,-1.7156431666221734,3.0,1448.0,1597.0,-149.0,1675.0,1.0,0.0,0.836660026534076,0.0,-0.3788543324559951,-2.5443010769713186
2003-10-11,Albania,Portugal,3,5,-2,-1,Friendly,False,31.0,-1.0,0,0.2,0.371582737303443,-0.47653649208036586,1.0,1448.0,1925.0,-477.0,1644.6,0.0,0.25,1.8708286933869709,0.44721359549995804,0.08140517831729249,-0.35906748649250797
2003-11-15,Albania,Estonia,2,0,2,1,Friendly,False,35.0,-1.2,1,0.2,0.2476845651376923,-0.9845104237065928,1.0,1517.0,1399.0,118.0,1659.6,,0.25,1.9235384061671348,0.44721359549995804,0.05445425352923414,-0.5721910825769769
2004-02-18,Albania,Sweden,2,1,1,1,Friendly,False,95.0,-0.6,1,0.4,0.49850666302069485,0.01052587481729067,1.0,1517.0,1818.0,-301.0,1597.6,1.0,0.3333333333333333,2.4083189157584592,0.5477225575051662,0.3697846652442259,0.619037459595607
2004-03-31,Albania,Iceland,2,1,1,1,Friendly,False,42.0,0.0,1,0.6,0.6656934543958899,0.3403946725455083,1.0,1517.0,1559.0,-42.0,1667.2,1.0,0.5,2.345207879911715,0.5477225575051662,0.5799223826502561,1.4132069753622143
2004-04-28,Albania,Estonia,1,1,0,0,Friendly,False,28.0,0.8,0,0.8,0.7771388999200677,0.5602827081071523,1.0,1517.0,1399.0,118.0,1659.6,,0.75,1.6431676725154987,0.44721359549995804,0.7199775438862722,2.275925874729326
2004-08-18,Albania,Cyprus,1,2,-1,-1,Friendly,False,112.0,0.4,0,0.6,0.51807721085544,0.37351071055192536,1.0,1517.0,1505.0,12.0,1620.0,0.0,0.6666666666666666,1.5165750888103104,0.5477225575051662,0.14649447355199702,0.8500472026322912
2004-09-04,Albania,Greece,2,1,1,1,World Cup qualifier,False,17.0,0.6,1,0.6,0.3453779679794309,-0.08434432499912575,4.0,1564.0,1898.0,-334.0,1536.0,1.0,0.6666666666666666,1.1401754250991385,0.5477225575051662,0.09769340284173858,0.9001660987074671
2004-09-08,Albania,Georgia,0,2,-2,-1,World Cup qualifier,False,4.0,0.4,0,0.6,0.5635910731218409,0.2771133263287093,4.0,1564.0,1502.0,62.0,1635.8,0.0,0.75,0.8944271909999164,0.5477225575051662,0.06508441010114602,0.2665874515114186
2004-10-09,Albania,Denmark,0,2,-2,-1,World Cup qualifier,False,31.0,-0.2,0,0.4,0.3757240754443842,-0.48193780913208584,4.0,1564.0,1866.0,-302.0,1572.6,0.0,0.5,1.30384048104053,0.5477225575051662,-0.2899693789515057,-0.8223324816775941
2004-10-13,Albania,Kazakhstan,1,0,1,1,World Cup qualifier,False,4.0,-0.8,1,0.2,0.2504812473681039,-0.987964477120027,4.0,1564.0,1448.0,116.0,1634.0,,0.25,1.30384048104053,0.44721359549995804,-0.5266576525519637,-1.5482471852271793
2005-02-09,Albania,Ukraine,0,2,-2,-1,World Cup qualifier,False,119.0,-0.6,0,0.4,0.5003227859997933,-0.32530446766094784,4.0,1564.0,1654.0,-90.0,1643.8,0.0,0.25,1.5165750888103104,0.5477225575051662,-0.01775442485564671,-0.6988151782128732
2005-03-26,Albania,Turkey,0,2,-2,-1,World Cup qualifier,False,45.0,-0.8,0,0.4,0.333547654251698,-0.8835392230212751,4.0,1564.0,1832.0,-268.0,1673.6,0.0,0.25,1.6431676725154987,0.5477225575051662,-0.011830313727732855,-0.7991948980221493
2005-03-30,Albania,Greece,0,2,-2,-1,World Cup qualifier,False,4.0,-1.4,0,0.2,0.22236471628140567,-1.2556941092295868,4.0,1564.0,1898.0,-334.0,1660.4,0.0,0.0,1.3416407864998743,0.44721359549995804,-0.34122635684043523,-1.5328074355582961
2005-05-29,Albania,Poland,0,1,-1,-1,Friendly,False,60.0,-1.4,0,0.2,0.1482429723867417,-1.5037966478767564,1.0,1564.0,1756.0,-192.0,1739.6,0.0,0.0,1.3416407864998743,0.44721359549995804,-0.2274811030576425,-1.0218588387446705
2005-06-04,Albania,Georgia,3,2,1,1,World Cup qualifier,False,6.0,-1.2,1,0.2,0.09882857190203656,-1.335864172426335,4.0,1522.0,1491.0,31.0,1717.6,,0.0,1.3038404810405302,0.44721359549995804,-0.15165267546606734,-0.34789969530630793
2005-06-08,Albania,Denmark,1,3,-2,-1,World Cup qualifier,False,4.0,-1.2,0,0.2,0.3992193573799253,-0.5572419795259529,4.0,1522.0,1866.0,-344.0,1726.2,0.0,0.0,1.3038404810405302,0.44721359549995804,-0.10110342861986799,-0.23193751186500505
2005-08-17,Albania,Azerbaijan,2,1,1,1,Friendly,False,70.0,-1.2,1,0.2,0.26614614686372745,-1.038161649961077,1.0,1521.0,1356.0,165.0,1768.6,,0.0,1.3038404810405302,0.44721359549995804,-0.06740150738797057,-0.154622426939802
2005-09-03,Albania,Kazakhstan,2,1,1,1,World Cup qualifier,False,17.0,-0.6,1,0.4,0.5107642099053282,-0.3587741222559251,4.0,1521.0,1315.0,206.0,1673.4,,0.0,1.5165750888103104,0.5477225575051662,0.2883994936239226,0.8969199869736617
2005-10-08,Albania,Ukraine,2,2,0,0,World Cup qualifier,False,35.0,0.0,0,0.6,0.6738428563796117,0.09415072340775697,4.0,1521.0,1781.0,-260.0,1556.8,0.0,0.0,1.4142135623730956,0.5477225575051662,0.52559988399287,1.5979473712845134
2005-10-12,Albania,Turkey,0,1,-1,-1,World Cup qualifier,False,4.0,0.2,0,0.6,0.44922852521411977,0.0627671425524203,4.0,1521.0,1833.0,-312.0,1561.8,0.0,0.0,1.3038404810405302,0.5477225575051662,0.3503999533120832,1.3986313149787553
2006-03-01,Albania,Lithuania,1,2,-1,-1,Friendly,False,140.0,-0.2,0,0.4,0.29948566316247377,-0.29148861968884854,1.0,1517.0,1477.0,40.0,1630.2,,0.0,1.3038404810405302,0.5477225575051662,-0.09973369421745154,0.26575335983710435
2006-03-22,Albania,Georgia,0,0,0,0,Friendly,False,21.0,0.0,0,0.4,0.19965709974671417,-0.5276591011512871,1.0,1517.0,1512.0,5.0,1552.4,0.0,0.0,1.0000000000000007,0.5477225575051662,-0.06648904711701328,0.51050254880979
2006-08-16,Albania,San Marino,3,0,3,1,Friendly,False,147.0,-0.2,1,0.2,0.13310472915191274,-0.3517727234963487,1.0,1517.0,942.0,575.0,1583.6,,0.0,0.8366600265340763,0.44721359549995804,-0.3776594807534155,0.007001398759576394
2006-09-02,Albania,Belarus,2,2,0,0,European Championship qual,False,17.0,0.2,0,0.2,0.4220698310494293,0.765484895910096,3.0,1517.0,1584.0,-67.0,1509.0,0.0,0.0,1.6431676725154987,0.44721359549995804,-0.2517730253301824,0.6713341725023391
2006-09-06,Albania,Romania,0,2,-2,-1,European Championship qual,False,4.0,0.2,0,0.2,0.2813798835963073,0.51032325710266,3.0,1517.0,1860.0,-343.0,1469.6,0.0,0.0,1.6431676725154987,0.44721359549995804,-0.1678486416178125,0.4475561145502397
2006-10-11,Albania,Netherlands,1,2,-1,-1,European Championship qual,False,35.0,0.0,0,0.2,0.18758658738865872,-0.32645117687990116,3.0,1517.0,1995.0,-478.0,1475.0,0.0,0.0,1.8708286933869709,0.44721359549995804,-0.11189907577381505,-0.03496255719105262
2007-02-07,Albania,Macedonia,0,1,-1,-1,Friendly,False,119.0,0.0,0,0.2,0.12505772418108532,-0.5509674539271429,1.0,1517.0,1510.0,7.0,1578.6,0.0,0.0,1.8708286933869709,0.44721359549995804,-0.07459937556562884,-0.023308352775855745
2007-03-24,Albania,Slovenia,0,0,0,0,European Championship qual,False,45.0,-0.2,0,0.2,0.08337181578975149,-0.700644970473151,3.0,1517.0,1601.0,-84.0,1578.2,0.0,0.0,1.9235384061671348,0.44721359549995804,-0.04973291336216125,-0.3488722469768023
2007-03-28,Albania,Bulgaria,0,0,0,0,European Championship qual,False,4.0,-0.8,0,0.0,0.0555812103794023,-0.46709664574590404,3.0,1517.0,1711.0,-194.0,1710.0,0.0,0.0,0.836660026534076,0.0,-0.366488620670027,-1.2325815416560002
2007-06-02,Albania,Luxembourg,2,0,2,1,European Championship qual,False,66.0,-0.8,1,0.0,0.03705414018755767,-0.31139776328118196,3.0,1517.0,980.0,537.0,1735.4,,0.0,0.836660026534076,0.0,-0.2443257434087496,-0.821721020383842
2007-06-06,Albania,Luxembourg,3,0,3,1,European Championship qual,False,4.0,0.0,1,0.2,0.3580360942134795,0.4590681596250608,3.0,1517.0,980.0,537.0,1559.4,,0.0,1.2247448713915894,0.44721359549995804,0.17044950682482077,0.785519336504962
2007-08-22,Albania,Malta,3,0,3,1,Friendly,False,77.0,0.8,1,0.4,0.5720240631445896,1.306045441078379,1.0,1517.0,1251.0,266.0,1356.4,,0.0,1.6431676725154987,0.5477225575051662,0.44696633896350435,1.8570128950055218
2007-09-12,Albania,Netherlands,0,1,-1,-1,European Championship qual,False,21.0,1.6,0,0.6,0.7146827089122167,1.870696961309292,3.0,1517.0,1995.0,-478.0,1304.6,0.0,0.0,1.5165750888103104,0.5477225575051662,0.6313108931224652,2.571341931782443
2007-10-13,Albania,Slovenia,0,0,0,0,European Championship qual,False,31.0,1.4,0,0.6,0.47645513910875825,0.9137979735392029,3.0,1517.0,1601.0,-84.0,1383.4,0.0,0.0,1.8165902124584952,0.5477225575051662,0.420873928729356,1.3808946192851068
2007-10-17,Albania,Bulgaria,1,1,0,0,European Championship qual,False,4.0,1.4,0,0.6,0.31763675933203755,0.6091986488845911,3.0,1534.0,1743.0,-209.0,1361.4,0.0,0.0,1.8165902124584952,0.5477225575051662,0.2805826191444799,0.920596412165773
2007-11-17,Albania,Belarus,2,4,-2,-1,European Championship qual,False,31.0,1.0,0,0.4,0.21175783952189117,0.40613243252681885,3.0,1492.0,1532.0,-40.0,1514.0,0.0,0.0,1.8708286933869709,0.5477225575051662,-0.1462782546915883,-0.05293572709824196
2007-11-21,Albania,Romania,1,6,-5,-1,European Championship qual,False,4.0,0.0,0,0.2,0.14117189300001612,-0.3959117118144326,3.0,1492.0,1903.0,-411.0,1624.4,0.0,0.0,1.8708286933869709,0.44721359549995804,-0.43085217014457355,-1.7019571528928117
2008-05-27,Albania,Poland,0,1,-1,-1,Friendly,True,188.0,-1.6,0,0.0,0.09411459532686496,-1.9306078080875941,1.0,1492.0,1778.0,-286.0,1754.8,0.0,0.0,2.0736441353327724,0.0,-0.6205681135853518,-3.801304769396886
2008-08-20,Albania,Liechtenstein,2,0,2,1,Friendly,False,85.0,-1.6,1,0.0,0.0627430635483637,-1.6204052053632558,1.0,1492.0,1194.0,298.0,1711.4,,0.0,2.0736441353327724,0.0,-0.4137120755603946,-2.534203178902459
2008-09-06,Albania,Sweden,0,0,0,0,World Cup qualifier,False,17.0,-1.2,0,0.2,0.37516204238469386,-0.4136034701683221,4.0,1492.0,1796.0,-304.0,1630.0,0.0,0.0,2.5884358211089573,0.44721359549995804,0.057525283052656306,-1.0228021190529133
2008-09-10,Albania,Malta,3,0,3,1,World Cup qualifier,False,4.0,-1.2,1,0.2,0.2501080282513609,-0.27573564677325696,4.0,1492.0,1250.0,242.0,1640.6,,0.0,2.5884358211089573,0.44721359549995804,0.03835018872946974,-0.6818680793000758
2008-10-11,Albania,Hungary,0,2,-2,-1,World Cup qualifier,False,31.0,-0.2,0,0.4,0.5000720188410389,0.816176235514192,4.0,1492.0,1580.0,-88.0,1584.2,0.0,0.0,3.1144823004794877,0.5477225575051662,0.3589001258410228,1.2120879473286246
2008-10-15,Albania,Portugal,0,0,0,0,World Cup qualifier,False,4.0,0.4,0,0.4,0.3333813458910036,-0.12254917634089225,4.0,1506.0,1827.0,-321.0,1519.6,0.0,0.0,2.0736441353327724,0.5477225575051662,0.23926675056413865,1.8080586317467018
2008-11-19,Albania,Azerbaijan,1,1,0,0,Friendly,False,35.0,0.6,0,0.4,0.22225423059265917,-0.0816994508934344,1.0,1506.0,1366.0,140.0,1529.4,,0.0,1.9493588689617931,0.5477225575051662,0.15951116704429547,1.5387057544698215
2009-02-11,Albania,Malta,0,0,0,0,World Cup qualifier,False,84.0,0.2,0,0.2,0.14816948706117578,-0.05446630059540348,4.0,1506.0,1229.0,277.0,1563.8,,0.0,1.7888543819998324,0.44721359549995804,-0.22699255532351809,0.35913716957291864
2009-03-28,Albania,Hungary,0,1,-1,-1,World Cup qualifier,False,45.0,0.2,0,0.2,0.09877965804051851,-0.03631086706350479,4.0,1506.0,1604.0,-98.0,1450.4,0.0,0.0,1.7888543819998324,0.44721359549995804,-0.1513283702108424,0.23942477970975218
2009-04-01,Albania,Denmark,0,3,-3,-1,World Cup qualifier,False,4.0,-0.6,0,0.0,0.06585310536022776,-0.35754057804348705,4.0,1506.0,1818.0,-312.0,1521.2,0.0,0.0,0.8944271909999172,0.0,-0.43421891348081115,-1.1737168135576792
2009-06-06,Albania,Portugal,1,2,-1,-1,World Cup qualifier,False,66.0,-0.8,0,0.0,0.043902070240099435,-1.2383603853644276,4.0,1506.0,1827.0,-321.0,1568.8,0.0,0.0,1.3038404810405306,0.0,-0.28947927565090414,-1.1158112090235353
2009-06-10,Albania,Georgia,1,1,0,0,Friendly,False,4.0,-1.0,0,0.0,0.029268046826709665,-1.1589069235761587,1.0,1506.0,1517.0,-11.0,1568.8,0.0,0.0,1.22474487139159,0.0,-0.1929861837659495,-1.0772074726827243
2009-08-12,Albania,Cyprus,6,1,5,1,Friendly,False,63.0,-1.0,1,0.0,0.019512031217796093,-0.7726046157170293,1.0,1506.0,1525.0,-19.0,1599.0,1.0,0.0,1.22474487139159,0.0,-0.12865745584337968,-0.7181383151216258
2009-09-09,Albania,Denmark,1,1,0,0,World Cup qualifier,False,28.0,0.0,0,0.2,0.34634135414542855,1.1515969228566747,4.0,1506.0,1818.0,-312.0,1658.2,0.0,0.2,3.0000000000000004,0.44721359549995804,0.24756169610491002,1.1879077899201795
2009-10-14,Albania,Sweden,1,4,-3,-1,World Cup qualifier,False,35.0,0.2,0,0.2,0.23089423609689794,0.7677312819042688,4.0,1506.0,1796.0,-290.0,1701.0,0.0,0.2,2.9495762407505253,0.44721359549995804,0.16504113073667018,1.1252718599477558
2009-11-14,Albania,Estonia,0,0,0,0,Friendly,False,31.0,0.2,0,0.2,0.1539294907312411,-0.48817914539754886,1.0,1506.0,1399.0,107.0,1696.6,,0.2,2.9495762407505253,0.44721359549995804,0.11002742049114167,0.7501812399668788
2010-03-03,Albania,Northern Ireland,1,0,1,1,Friendly,False,109.0,0.6,1,0.4,0.40174644032503065,0.11636482426784048,1.0,1506.0,1565.0,-59.0,1611.0,1.0,0.25,2.880972058177587,0.44721359549995804,0.372478393498321,1.2752717478439992
2010-05-25,Albania,Montenegro,1,0,1,1,Friendly,False,83.0,-0.2,1,0.4,0.601164293550039,0.41090988284525437,1.0,1506.0,1666.0,-160.0,1620.6,1.0,0.5,2.880972058177587,0.5477225575051662,0.5816522623322429,1.1835144985622836
2010-06-02,Albania,Andorra,1,0,1,1,Friendly,False,8.0,0.0,1,0.6,0.7341095290333676,0.6072732552301817,1.0,1506.0,1049.0,457.0,1648.8,,0.5,1.643167672515499,0.5477225575051662,0.387768174887939,-0.544323667626493
2010-08-11,Albania,Uzbekistan,1,0,1,1,Friendly,False,70.0,0.8,1,0.8,0.8227396860222487,0.7381821701534599,1.0,1506.0,1555.0,-49.0,1495.0,1.0,0.6666666666666666,1.7320508075688779,0.5477225575051662,0.5918454499253507,-0.029549111750808876
2010-09-03,Albania,Romania,1,1,0,0,European Championship qual,False,23.0,1.0,0,1.0,0.8818264573481674,0.8254547801023091,3.0,1506.0,1908.0,-402.0,1446.8,0.0,1.0,0.4472135954999599,0.44721359549995804,0.7278969666169264,1.313633925499858
2010-09-07,Albania,Luxembourg,1,0,1,1,European Championship qual,False,4.0,0.8,1,0.8,0.587884304898773,0.5503031867348678,3.0,1506.0,1088.0,418.0,1548.6,,0.75,0.4472135954999599,0.44721359549995804,0.18613786457374232,0.4339383624670273
2010-10-08,Albania,Bosnia and Herzegovina,1,1,0,0,European Championship qual,False,31.0,0.8,0,0.8,0.7252562032658504,0.7002021244899137,3.0,1544.0,1612.0,-68.0,1453.2,0.0,0.6666666666666666,0.4472135954999599,0.44721359549995804,0.12409190971581141,0.28929224164465933
2010-10-12,Albania,Belarus,0,2,-2,-1,European Championship qual,False,4.0,0.6,0,0.6,0.48350413551056504,0.46680141632660727,3.0,1544.0,1632.0,-88.0,1442.4,0.0,0.3333333333333333,0.5477225575051676,0.5477225575051662,-0.25060539352280253,-0.14047183890357445
2010-11-17,Albania,Macedonia,0,0,0,0,Friendly,False,36.0,0.0,0,0.4,0.32233609034037586,-0.35546572244893276,1.0,1544.0,1581.0,-37.0,1559.0,0.0,0.25,1.2247448713915896,0.5477225575051662,-0.5004035956818729,-1.0936478926023927
2011-02-09,Albania,Slovenia,1,2,-1,-1,Friendly,False,84.0,-0.2,0,0.2,0.21489072689358357,-0.23697714829928812,1.0,1519.0,1700.0,-181.0,1564.2,0.0,0.0,1.0954451150103328,0.44721359549995804,-0.6669357304545839,-1.0624319284015973
2011-03-26,Albania,Belarus,1,0,1,1,European Championship qual,False,45.0,-0.4,1,0.2,0.14326048459572222,-0.4913180988661927,3.0,1541.0,1636.0,-95.0,1522.6,1.0,0.0,1.1401754250991385,0.44721359549995804,-0.44462382030305075,-1.0416212856010605
2011-06-07,Albania,Bosnia and Herzegovina,0,2,-2,-1,European Championship qual,False,73.0,-0.4,0,0.2,0.42884032306381525,0.005787934089205609,3.0,1541.0,1640.0,-99.0,1632.2,0.0,0.2,1.1401754250991385,0.44721359549995804,-0.29641588020203513,-0.6944141904007081
2011-06-20,Albania,Argentina,0,4,-4,-1,Friendly,False,13.0,-0.8,0,0.2,0.2858935487092101,-0.6628080439405302,1.0,1541.0,1999.0,-458.0,1637.8,0.0,0.2,1.3038404810405302,0.44721359549995804,-0.19761058680135496,-1.1296094602671374
2011-08-10,Albania,Montenegro,3,2,1,1,Friendly,False,51.0,-1.2,1,0.2,0.19059569913947336,-1.7752053626270208,1.0,1541.0,1714.0,-173.0,1711.2,1.0,0.2,1.9235384061671348,0.44721359549995804,-0.1317403912009025,-1.419739640178088
2011-09-02,Albania,France,1,2,-1,-1,European Championship qual,False,23.0,-1.0,0,0.4,0.460397132759649,-0.8501369084180135,3.0,1541.0,1817.0,-276.0,1737.8,0.0,0.4,2.121320343559643,0.5477225575051662,0.24550640586606542,-0.6131597601187253
2011-09-06,Albania,Luxembourg,1,2,-1,-1,European Championship qual,False,4.0,-1.0,0,0.4,0.30693142183976596,-0.9000912722786757,3.0,1493.0,1155.0,338.0,1761.2,,0.4,2.121320343559643,0.5477225575051662,0.16367093724404375,-0.408773173412483
2011-10-07,Albania,France,0,3,-3,-1,European Championship qual,False,31.0,-1.4,0,0.2,0.2046209478931773,-0.9333941815191172,3.0,1493.0,1849.0,-356.0,1665.0,0.0,0.25,1.8165902124584952,0.44721359549995804,-0.22421937517063795,-0.9391821156083229
2011-10-11,Albania,Romania,1,1,0,0,European Championship qual,False,4.0,-1.6,0,0.2,0.13641396526211821,-1.6222627876794116,3.0,1494.0,1694.0,-200.0,1706.8,0.0,0.25,1.949358868961793,0.44721359549995804,-0.14947958344709186,-0.9594547437388814
2011-11-11,Albania,Azerbaijan,0,1,-1,-1,Friendly,False,31.0,-0.8,0,0.2,0.0909426435080788,-1.0815085251196077,1.0,1494.0,1390.0,104.0,1645.8,,0.25,1.4832396974191329,0.44721359549995804,-0.09965305563139455,0.6936968375074131
2011-11-15,Albania,Macedonia,0,0,0,0,Friendly,False,4.0,-1.2,0,0.0,0.06062842900538587,-1.054339016746405,1.0,1494.0,1505.0,-11.0,1581.0,0.0,0.0,1.0954451150103328,0.0,-0.3997687037542631,-0.20420210832839158
2012-02-29,Albania,Georgia,1,2,-1,-1,Friendly,False,106.0,-1.0,0,0.0,0.04041895267025725,-0.7028926778309367,1.0,1475.0,1500.0,-25.0,1518.6,0.0,0.0,1.2247448713915896,0.0,-0.2665124691695087,0.19719859444773902
2012-05-22,Albania,Qatar,2,1,1,1,Friendly,True,83.0,-1.0,1,0.0,0.026945968446838164,-0.801928451887291,1.0,1486.0,1507.0,-21.0,1587.6,1.0,0.0,1.2247448713915896,0.0,-0.17767497944633914,0.13146572963182623
2012-05-27,Albania,Iran,1,0,1,1,Friendly,True,5.0,-0.2,1,0.2,0.35129731229789213,-0.20128563459152735,1.0,1486.0,1725.0,-239.0,1519.2,1.0,0.25,0.8366600265340762,0.44721359549995804,0.21488334703577391,1.4209771530878843
2012-09-07,Albania,Cyprus,3,1,2,1,World Cup qualifier,False,103.0,0.2,1,0.4,0.3783543610212854,0.1327619401815434,4.0,1486.0,1467.0,19.0,1525.4,,0.5,1.0000000000000004,0.5477225575051662,0.2874117175132066,1.2142704653011511
2012-09-11,Albania,Switzerland,0,2,-2,-1,World Cup qualifier,False,4.0,0.6,0,0.6,0.5855695740141903,0.7551746267876956,4.0,1511.0,1820.0,-309.0,1540.8,0.0,0.5,1.1401754250991385,0.5477225575051662,0.5249411450088044,1.8095136435341006
2012-10-12,Albania,Iceland,1,2,-1,-1,World Cup qualifier,False,31.0,0.4,0,0.6,0.3903797160094602,-0.16321691547486958,4.0,1511.0,1467.0,44.0,1603.8,,0.5,1.6431676725154987,0.5477225575051662,0.34996076333920295,0.5396757623560671
2012-10-16,Albania,Slovenia,1,0,1,1,World Cup qualifier,False,4.0,0.0,1,0.4,0.2602531440063068,-0.44214461031657976,4.0,1511.0,1625.0,-114.0,1597.2,1.0,0.6666666666666666,1.6431676725154987,0.5477225575051662,0.23330717555946862,0.35978384157071125
2012-11-14,Albania,Cameroon,0,0,0,0,Friendly,True,29.0,0.0,0,0.4,0.5068354293375378,0.03857025978894683,1.0,1511.0,1656.0,-145.0,1620.8,0.0,0.6666666666666666,1.6431676725154987,0.5477225575051662,0.15553811703964565,0.23985589438047417
2013-02-06,Albania,Georgia,1,2,-1,-1,Friendly,False,84.0,0.0,0,0.4,0.3378902862250252,0.02571350652596455,1.0,1511.0,1516.0,-5.0,1607.0,0.0,0.3333333333333333,1.58113883008419,0.5477225575051662,-0.040464074796260185,-0.10704843365557884
2013-03-22,Albania,Norway,1,0,1,1,World Cup qualifier,False,44.0,-0.6,1,0.2,0.22526019081668347,-0.316190995649357,4.0,1511.0,1712.0,-201.0,1616.8,1.0,0.25,1.1401754250991385,0.44721359549995804,-0.3603093831975068,-1.0713656224370527
2013-03-26,Albania,Lithuania,4,1,3,1,Friendly,False,4.0,0.0,1,0.4,0.483506793877789,0.12253933623376201,1.0,1511.0,1466.0,45.0,1595.2,,0.5,1.0000000000000004,0.5477225575051662,0.0931270778683288,0.2857562517086316
2013-06-07,Albania,Norway,1,1,0,0,World Cup qualifier,False,73.0,0.8,0,0.6,0.6556711959185261,1.0816928908225079,4.0,1511.0,1712.0,-201.0,1595.0,0.0,0.5,1.4832396974191329,0.5477225575051662,0.3954180519122193,1.5238375011390877
2013-08-14,Albania,Armenia,2,0,2,1,Friendly,False,68.0,0.6,1,0.4,0.4371141306123507,0.7211285938816719,1.0,1511.0,1532.0,-21.0,1612.4,1.0,0.25,1.5165750888103104,0.5477225575051662,-0.06972129872518706,0.6825583340927251
2013-09-06,Albania,Slovenia,0,1,-1,-1,World Cup qualifier,False,23.0,1.0,0,0.6,0.6247427537415672,1.1474190625877814,4.0,1511.0,1625.0,-114.0,1587.6,0.0,0.5,1.58113883008419,0.5477225575051662,0.286852467516542,1.1217055560618168
2013-09-10,Albania,Iceland,1,2,-1,-1,World Cup qualifier,False,4.0,1.0,0,0.6,0.4164951691610448,0.4316127083918542,4.0,1526.0,1515.0,11.0,1609.4,0.0,0.5,1.58113883008419,0.5477225575051662,0.19123497834436132,0.7478037040412112
2013-10-11,Albania,Switzerland,1,2,-1,-1,World Cup qualifier,False,31.0,0.6,0,0.4,0.2776634461073632,-0.04559152773876385,4.0,1526.0,1847.0,-321.0,1570.0,0.0,0.25,1.8165902124584952,0.5477225575051662,-0.2058433477704258,-0.16813086397252586
2013-10-15,Albania,Cyprus,0,0,0,0,World Cup qualifier,False,4.0,-0.2,0,0.2,0.18510896407157548,-0.3637276851591759,4.0,1526.0,1399.0,127.0,1646.2,,0.2,1.30384048104053,0.44721359549995804,-0.47056223184695056,-1.4454205759816838
2013-11-15,Albania,Belarus,0,0,0,0,Friendly,True,31.0,-0.2,0,0.2,0.12340597604771698,-0.2424851234394506,1.0,1526.0,1584.0,-58.0,1583.6,0.0,0.25,1.30384048104053,0.44721359549995804,-0.31370815456463375,-0.9636137173211226
